-5558.749679 0.100000 0.000000 0.000000 0.795775 0.795775 0.795775 0.795775
-5558.749679 0.100000 0.010000 10000.000000 0.787817 0.787817 0.795775 0.795775
-5558.749679 0.100000 0.020000 20000.000000 0.779859 0.779859 0.795775 0.795775
-5558.749679 0.100000 0.030000 30000.000000 0.771901 0.771901 0.795775 0.795775
-5558.749679 0.100000 0.040000 40000.000000 0.763944 0.763944 0.795775 0.795775
-5558.749679 0.100000 0.050000 50000.000000 0.755986 0.755986 0.795775 0.795775
-5558.749679 0.100000 0.060000 60000.000000 0.748028 0.748028 0.795775 0.795775
-5558.749679 0.100000 0.070000 70000.000000 0.740070 0.740070 0.795775 0.795775
-5558.749679 0.100000 0.080000 80000.000000 0.732113 0.732113 0.795775 0.795775
-5558.749679 0.100000 0.090000 90000.000000 0.724155 0.724155 0.795775 0.795775
-5558.749679 0.100000 0.100000 100000.000000 0.716197 0.716197 0.795775 0.795775
-5558.749679 0.100000 0.110000 110000.000000 0.708239 0.708239 0.795775 0.795775
-5558.749679 0.100000 0.120000 120000.000000 0.700282 0.700282 0.795775 0.795775
-5558.749679 0.100000 0.130000 130000.000000 0.692324 0.692324 0.795775 0.795775
-5558.749679 0.100000 0.140000 140000.000000 0.684366 0.684366 0.795775 0.795775
-5558.749679 0.100000 0.150000 150000.000000 0.676409 0.676409 0.795775 0.795775
-5558.749679 0.100000 0.160000 160000.000000 0.668451 0.668451 0.795775 0.795775
-5558.749679 0.100000 0.170000 170000.000000 0.660493 0.660493 0.795775 0.795775
-5558.749679 0.100000 0.180000 180000.000000 0.652535 0.652535 0.795775 0.795775
-5558.749679 0.100000 0.190000 190000.000000 0.644578 0.644578 0.795775 0.795775
-5558.749679 0.100000 0.200000 200000.000000 0.636620 0.636620 0.795775 0.795775
-5558.749679 0.100000 0.210000 210000.000000 0.628662 0.628662 0.795775 0.795775
-5558.749679 0.100000 0.220000 220000.000000 0.620704 0.620704 0.795775 0.795775
-5558.749679 0.100000 0.230000 230000.000000 0.612747 0.612747 0.795775 0.795775
-5558.749679 0.100000 0.240000 240000.000000 0.604789 0.604789 0.795775 0.795775
-5558.749679 0.100000 0.250000 250000.000000 0.596831 0.596831 0.795775 0.795775
-5558.749679 0.100000 0.260000 260000.000000 0.588873 0.588873 0.795775 0.795775
-5558.749679 0.100000 0.270000 270000.000000 0.580916 0.580916 0.795775 0.795775
-5558.749679 0.100000 0.280000 280000.000000 0.572958 0.572958 0.795775 0.795775
-5558.749679 0.100000 0.290000 290000.000000 0.565000 0.565000 0.795775 0.795775
-5558.749679 0.100000 0.300000 300000.000000 0.557042 0.557042 0.795775 0.795775
-5558.749679 0.100000 0.310000 310000.000000 0.549085 0.549085 0.795775 0.795775
-5558.749679 0.100000 0.320000 320000.000000 0.541127 0.541127 0.795775 0.795775
-5558.749679 0.100000 0.330000 330000.000000 0.533169 0.533169 0.795775 0.795775
-5558.749679 0.100000 0.340000 340000.000000 0.525211 0.525211 0.795775 0.795775
-5558.749679 0.100000 0.350000 350000.000000 0.517254 0.517254 0.795775 0.795775
-5558.749679 0.100000 0.360000 360000.000000 0.509296 0.509296 0.795775 0.795775
-5558.749679 0.100000 0.370000 370000.000000 0.501338 0.501338 0.795775 0.795775
-5558.749679 0.100000 0.380000 380000.000000 0.493380 0.493380 0.795775 0.795775
-5558.749679 0.100000 0.390000 390000.000000 0.485423 0.485423 0.795775 0.795775
-5558.749679 0.100000 0.400000 400000.000000 0.477465 0.477465 0.795775 0.795775
-5558.749679 0.100000 0.410000 410000.000000 0.469507 0.469507 0.795775 0.795775
-5558.749679 0.100000 0.420000 420000.000000 0.461549 0.461549 0.795775 0.795775
-5558.749679 0.100000 0.430000 430000.000000 0.453592 0.453592 0.795775 0.795775
-5558.749679 0.100000 0.440000 440000.000000 0.445634 0.445634 0.795775 0.795775
-5558.749679 0.100000 0.450000 450000.000000 0.437676 0.437676 0.795775 0.795775
-5558.749679 0.100000 0.460000 460000.000000 0.429718 0.429718 0.795775 0.795775
-5558.749679 0.100000 0.470000 470000.000000 0.421761 0.421761 0.795775 0.795775
-5558.749679 0.100000 0.480000 480000.000000 0.413803 0.413803 0.795775 0.795775
-5558.749679 0.100000 0.490000 490000.000000 0.405845 0.405845 0.795775 0.795775
-5558.749679 0.100000 0.500000 500000.000000 0.397887 0.397887 0.795775 0.795775
-5558.749679 0.100000 0.510000 510000.000000 0.389930 0.389930 0.795775 0.795775
-5558.749679 0.100000 0.520000 520000.000000 0.381972 0.381972 0.795775 0.795775
-5558.749679 0.100000 0.530000 530000.000000 0.374014 0.374014 0.795775 0.795775
-5558.749679 0.100000 0.540000 540000.000000 0.366056 0.366056 0.795775 0.795775
-5558.749679 0.100000 0.550000 550000.000000 0.358099 0.358099 0.795775 0.795775
-5558.749679 0.100000 0.560000 560000.000000 0.350141 0.350141 0.795775 0.795775
-5558.749679 0.100000 0.570000 570000.000000 0.342183 0.342183 0.795775 0.795775
-5558.749679 0.100000 0.580000 580000.000000 0.334225 0.334225 0.795775 0.795775
-5558.749679 0.100000 0.590000 590000.000000 0.326268 0.326268 0.795775 0.795775
-5558.749679 0.100000 0.600000 600000.000000 0.318310 0.318310 0.795775 0.795775
-5558.749679 0.100000 0.610000 610000.000000 0.310352 0.310352 0.795775 0.795775
-5558.749679 0.100000 0.620000 620000.000000 0.302394 0.302394 0.795775 0.795775
-5558.749679 0.100000 0.630000 630000.000000 0.294437 0.294437 0.795775 0.795775
-5558.749679 0.100000 0.640000 640000.000000 0.286479 0.286479 0.795775 0.795775
-5558.749679 0.100000 0.650000 650000.000000 0.278521 0.278521 0.795775 0.795775
-5558.749679 0.100000 0.660000 660000.000000 0.270563 0.270563 0.795775 0.795775
-5558.749679 0.100000 0.670000 670000.000000 0.262606 0.262606 0.795775 0.795775
-5558.749679 0.100000 0.680000 680000.000000 0.254648 0.254648 0.795775 0.795775
-5558.749679 0.100000 0.690000 690000.000000 0.246690 0.246690 0.795775 0.795775
-5558.749679 0.100000 0.700000 700000.000000 0.238732 0.238732 0.795775 0.795775
-5558.749679 0.100000 0.710000 710000.000000 0.230775 0.230775 0.795775 0.795775
-5558.749679 0.100000 0.720000 720000.000000 0.222817 0.222817 0.795775 0.795775
-5558.749679 0.100000 0.730000 730000.000000 0.214859 0.214859 0.795775 0.795775
-5558.749679 0.100000 0.740000 740000.000000 0.206901 0.206901 0.795775 0.795775
-5558.749679 0.100000 0.750000 750000.000000 0.198944 0.198944 0.795775 0.795775
-5558.749679 0.100000 0.760000 760000.000000 0.190986 0.190986 0.795775 0.795775
-5558.749679 0.100000 0.770000 770000.000000 0.183028 0.183028 0.795775 0.795775
-5558.749679 0.100000 0.780000 780000.000000 0.175070 0.175070 0.795775 0.795775
-5558.749679 0.100000 0.790000 790000.000000 0.167113 0.167113 0.795775 0.795775
-5558.749679 0.100000 0.800000 800000.000000 0.159155 0.159155 0.795775 0.795775
-5558.749679 0.100000 0.810000 810000.000000 0.151197 0.151197 0.795775 0.795775
-5558.749679 0.100000 0.820000 820000.000000 0.143239 0.143239 0.795775 0.795775
-5558.749679 0.100000 0.830000 830000.000000 0.135282 0.135282 0.795775 0.795775
-5558.749679 0.100000 0.840000 840000.000000 0.127324 0.127324 0.795775 0.795775
-5558.749679 0.100000 0.850000 850000.000000 0.119366 0.119366 0.795775 0.795775
-5558.749679 0.100000 0.860000 860000.000000 0.111408 0.111408 0.795775 0.795775
-5558.749679 0.100000 0.870000 870000.000000 0.103451 0.103451 0.795775 0.795775
-5558.749679 0.100000 0.880000 880000.000000 0.095493 0.095493 0.795775 0.795775
-5558.749679 0.100000 0.890000 890000.000000 0.087535 0.087535 0.795775 0.795775
-5558.749679 0.100000 0.900000 900000.000000 0.079577 0.079577 0.795775 0.795775
-5558.749679 0.100000 0.910000 910000.000000 0.071620 0.071620 0.795775 0.795775
-5558.749679 0.100000 0.920000 920000.000000 0.063662 0.063662 0.795775 0.795775
-5558.749679 0.100000 0.930000 930000.000000 0.055704 0.055704 0.795775 0.795775
-5558.749679 0.100000 0.940000 940000.000000 0.047746 0.047746 0.795775 0.795775
-5558.749679 0.100000 0.950000 950000.000000 0.039789 0.039789 0.795775 0.795775
-5558.749679 0.100000 0.960000 960000.000000 0.031831 0.031831 0.795775 0.795775
-5558.749679 0.100000 0.970000 970000.000000 0.023873 0.023873 0.795775 0.795775
-5558.749679 0.100000 0.980000 980000.000000 0.015915 0.015915 0.795775 0.795775
-5558.749679 0.100000 0.990000 990000.000000 0.007958 0.007958 0.795775 0.795775
-5558.749679 0.100000 1.000000 1000000.000000 0.000000 0.000000 0.795775 0.795775

2293.873826 0.200000 0.000000 0.000000 1.591549 1.591549 1.591549 1.591549
2293.873826 0.200000 0.010000 10000.000000 1.575634 1.575634 1.591549 1.591549
2293.873826 0.200000 0.020000 20000.000000 1.559718 1.559718 1.591549 1.591549
2293.873826 0.200000 0.030000 30000.000000 1.543803 1.543803 1.591549 1.591549
2293.873826 0.200000 0.040000 40000.000000 1.527887 1.527887 1.591549 1.591549
2293.873826 0.200000 0.050000 50000.000000 1.511972 1.511972 1.591549 1.591549
2293.873826 0.200000 0.060000 60000.000000 1.496056 1.496056 1.591549 1.591549
2293.873826 0.200000 0.070000 70000.000000 1.480141 1.480141 1.591549 1.591549
2293.873826 0.200000 0.080000 80000.000000 1.464225 1.464225 1.591549 1.591549
2293.873826 0.200000 0.090000 90000.000000 1.448310 1.448310 1.591549 1.591549
2293.873826 0.200000 0.100000 100000.000000 1.432394 1.432394 1.591549 1.591549
2293.873826 0.200000 0.110000 110000.000000 1.416479 1.416479 1.591549 1.591549
2293.873826 0.200000 0.120000 120000.000000 1.400563 1.400563 1.591549 1.591549
2293.873826 0.200000 0.130000 130000.000000 1.384648 1.384648 1.591549 1.591549
2293.873826 0.200000 0.140000 140000.000000 1.368733 1.368733 1.591549 1.591549
2293.873826 0.200000 0.150000 150000.000000 1.352817 1.352817 1.591549 1.591549
2293.873826 0.200000 0.160000 160000.000000 1.336902 1.336902 1.591549 1.591549
2293.873826 0.200000 0.170000 170000.000000 1.320986 1.320986 1.591549 1.591549
2293.873826 0.200000 0.180000 180000.000000 1.305071 1.305071 1.591549 1.591549
2293.873826 0.200000 0.190000 190000.000000 1.289155 1.289155 1.591549 1.591549
2293.873826 0.200000 0.200000 200000.000000 1.273240 1.273240 1.591549 1.591549
2293.873826 0.200000 0.210000 210000.000000 1.257324 1.257324 1.591549 1.591549
2293.873826 0.200000 0.220000 220000.000000 1.241409 1.241409 1.591549 1.591549
2293.873826 0.200000 0.230000 230000.000000 1.225493 1.225493 1.591549 1.591549
2293.873826 0.200000 0.240000 240000.000000 1.209578 1.209578 1.591549 1.591549
2293.873826 0.200000 0.250000 250000.000000 1.193662 1.193662 1.591549 1.591549
2293.873826 0.200000 0.260000 260000.000000 1.177747 1.177747 1.591549 1.591549
